x y z v_axial v_radial
-0.003563949842225778 0.005255588749462457 0.058458779696024976 36.78756737726172 26.536738456705663
-0.001900248684266407 -0.0016265821461779488 0.07261601588750605 16.02255476785382 66.18205050352768
0.0010328594762510374 -0.002194488429684849 0.075 8.310018600686284 66.525677650449
-0.0036100204777209334 -0.005224169273801857 0.05252570665986543 10.907716796029007 16.825738866884766
-0.004406745134214366 -0.004572390209134608 0.0442913587760067 18.099394322589077 5.424581322481679
-0.001017601598994298 0.006268096744529461 0.05246508203929259 15.828437841137715 1.319881809708233
0.004878635325165904 -0.0040649101139043405 0.04808826934791949 15.91267336124402 14.177355944529754
-0.000576329671018182 0.0024524089869396326 0.075 16.150232145428273 67.09516223430127
0.00045783133167773493 -0.0026490366165452185 0.06350028255711195 39.069309198504016 40.61342728846862
-0.0007720603928714314 -0.006302982515435472 0.04988841164691737 12.819458888390646 5.773870190125786
0.0025264740604365077 -0.0008659994786589791 0.06350004733077115 3.5623806236777615 16.200023230320134
0.00149124810297756 0.006172528987049428 0.055733646618803125 21.271703951111697 -8.64314671705051
-0.006349774669175874 -7.286311387970375e-05 0.04823302771299067 15.65663923076909 7.0649598799070175
0.005861103226603887 -0.002443404226147885 0.045239284288929364 6.699381635707975 28.31931673879964
0.005867585171703942 0.0024280855860250644 0.05764185906282602 31.287570642586875 -0.6069374387344564
0.0031959048285517926 -0.005487456880173396 0.04504439711250263 25.563873197188812 12.80703722825935
0.0034082858297125743 -0.005357865088268536 0.04089674441449793 32.341507485869926 -4.2947494493999505
-0.0022216544748170745 0.005948898443447714 0.04702778484225901 25.843435367219232 -19.61881523169798
-0.004695658923864108 0.004274737791332913 0.036973060946094816 11.508732795677606 9.230369879687514
0.00613583569031969 0.0016358040939811018 0.04737105282371818 21.138314334800295 3.2108494429180805
0.0038348871170032356 0.0050615007950209935 0.04104148639361948 19.801289261760264 -7.65989312600686
0.00022253437949490158 0.0042206130948850545 0.063500223443505 8.317089562315061 13.181262320651106
-0.005835075706209958 -0.0025051756996129168 0.04882831756093814 25.129891942383324 -38.332655373178824
0.0021884875245610186 -0.0012099755034161166 0.06520415175511671 28.46975389916643 34.555956707301874
0.004609312919775852 -0.004367999331802523 0.045819258260757924 37.06383553275733 -3.5609111538888767
0.005546809889567727 0.0030912511940510597 0.04857375413739688 12.781266988254895 -1.4306997658815603
0.0014267536837115446 -0.00044046277445961566 0.075 13.345629873170166 70.42725304064214
-0.0016462192694113688 0.006133340469841007 0.04872249521066348 41.145975136042416 -0.17199842270777754
-0.006250257819500732 -0.0011212450492146056 0.05266782936163867 31.26191123570141 10.791632549559079
0.0006106073900580673 -0.006320695167783187 0.044526645351452294 33.65813386774005 -6.062978848432101
-0.00458063809718576 -0.004398587985422568 0.0403519157762799 39.09495648968157 -7.053949363955105
0.0022105047489151823 -0.005952875684939558 0.04303929697163188 26.010824224681237 9.559146314273304
0.005412270957474662 0.0033217129630996886 0.03979185873994695 46.73147099077024 13.62519066095938
0.0033156197804458908 0.0054157773063454465 0.037622216499879214 34.209992479448566 18.19116096744122
0.005619567387096356 -0.002957397076821469 0.051483178003076856 26.09037569570359 24.47548923921141
-0.0037482217403533038 -0.0051260922857541595 0.051227476065842825 27.716728720290156 -0.06585423458389128
0.00633442318849678 0.000448408618140261 0.04587893176280711 28.77951278244155 7.8026966330665015
-0.0024948159880714294 -0.00028911207718931696 0.06829605884778284 34.06083233906245 57.239974495474605
-0.005511287073553453 0.0031541398221129374 0.04265522100829246 19.935006840937866 -23.873487650899154
0.0016058541308067494 -0.001924417323040473 0.06960944398866332 24.221308974316564 77.59171705173253
0.0021067248356044866 -0.0059906031231437736 0.0374169223042719 28.471045085079655 -24.28150013486366
0.0007827666425169301 0.006301923158609644 0.040698402863211955 30.471349957914697 13.290537179273745
0.0010724506692176648 -0.00625886922622389 0.05264416817336796 17.1926823732972 -0.523011850299806
0.003251000997593052 -0.005454766676573617 0.03853328698095522 20.680323945787276 -0.5421628024386431
0.002445079690678293 -0.005860568013270613 0.046976941464477895 22.105957462084913 18.853500000529618
0.006154710149447409 0.0015631907296666254 0.04244453512351409 14.333990038143858 9.356178359928302
-0.0017817586745299604 0.006094983951565455 0.04954090005892687 14.832671663564119 -16.622566795978805
-0.0004490710694385482 -0.006334111759154951 0.0440616047630622 38.73328589086593 -9.746090572050859
0.006323660364419648 0.0005784329045002708 0.04655382333661753 29.447347722951797 17.679321804984156
-0.005808184010675746 -0.002566643148359713 0.040367204835009565 5.498113162017191 8.384229830613295
-0.00042426109634461506 0.0063358484135566445 0.0364603838177399 32.14207555073633 14.23917578486696
-0.005274870441853505 0.0035356218834611147 0.04785879595535546 23.069800493561633 -7.4835108072192345
0.005473238267501793 -0.0032205228355364677 0.058434049225404835 28.38120338033094 17.586685081123054
-0.000346909090079406 -0.006340578608109811 0.050674339015004156 8.12095714488772 16.22669208481238
0.003463712166517644 -0.005322218144202818 0.057768184159520744 10.057165658461807 2.333443259595521
-0.005415954390297007 0.0033151372477140395 0.053622598345315874 3.0945405747542827 4.4881671604120275
-0.003160833027080687 -0.005507638496729594 0.042678938629903296 38.063616183394124 -19.973817411639423
0.0028773482434795864 0.005660741283372702 0.04598606429893426 23.87722682196169 30.80943770572698
0.0008129337991802926 0.006297981108385087 0.06168009141830771 15.988686368190157 5.430760293766219
-0.005388132672713224 0.0033601457105166144 0.04442661122445709 25.23431847715145 -5.600112769628128
-0.0058670488174521656 -0.002429066457453218 0.05982739976207252 13.531934991599195 -4.206846480304228
0.0007909041703162022 0.0063010968772346755 0.05828113913980747 36.7901728543498 21.702132391738253
0.0022679063157366123 0.0011051262140576406 0.0732068110210706 20.17262677832536 70.38896145139779
-0.0008728506846792031 0.002367696640498166 0.0696988596786774 45.016455873379364 73.58622156085815
-0.0013674168974023102 0.006201064485519501 0.04272025290135099 22.179318894866267 -9.459729874388808
-0.006291091664967516 -0.0008636522782292449 0.05313897167983741 26.00070570234194 20.31025501354906
0.0005054112867775897 -0.00633004211062076 0.04843317992731799 25.280237381952972 23.8505782073855
0.0017447185043858967 -0.0017941526440860545 0.06750998447471863 21.77574314016462 73.03047240360418
0.006022648776025026 -0.0020135924110927655 0.041596610659957 35.77070985363749 30.177022935095756
0.0038016309584486393 0.005086970814534726 0.043792932258374245 41.034434422870724 12.070155845927712
-0.0010952778007040967 -0.0022508793363261808 0.06793316953760233 25.894782578931498 74.45789383725175
-0.0012826782403427682 -0.006219107889909049 0.04758759941856048 11.420035386913305 -4.508283798258584
