-0.00595 0.00221 0.04322 
0.00358 0.00524 0.03667 
-0.00602 0.00202 0.05390 
-0.00512 0.00376 0.04635 
0.00426 -0.00471 0.03683 
-0.00401 -0.00492 0.04434 
-0.00130 0.00622 0.04409 
-0.00320 -0.00548 0.05637 
-0.00469 0.00428 0.03738 
0.00530 0.00350 0.05099 
-0.00633 0.00048 0.04663 
-0.00625 0.00112 0.05180 
0.00481 0.00414 0.04205 
-0.00382 -0.00507 0.04628 
-0.00605 0.00194 0.04540 
-0.00600 -0.00208 0.05001 
-0.00258 -0.00580 0.05297 
0.00294 -0.00563 0.05126 
0.00363 0.00521 0.04082 
-0.00523 0.00360 0.04730 
0.00603 0.00199 0.04305 
-0.00317 0.00551 0.05139 
0.00610 0.00177 0.03985 
-0.00495 0.00397 0.04954 
-0.00357 0.00525 0.05025 
0.00591 0.00233 0.03626 
0.00194 0.00069 0.06400 
-0.00434 -0.00464 0.04285 
-0.00626 0.00106 0.05067 
0.00407 -0.00488 0.04339 
-0.00622 -0.00126 0.04033 
0.00635 -0.00016 0.04388 
0.00104 0.00626 0.04017 
-0.00021 0.00635 0.04498 
-0.00131 0.00621 0.04406 
0.00361 -0.00523 0.04375 
-0.00461 0.00436 0.05635 
-0.00625 -0.00113 0.04387 
-0.00190 0.00606 0.04394 
-0.00527 -0.00355 0.04092 
0.00109 -0.00626 0.04347 
-0.00380 0.00509 0.02785 
0.00159 -0.00615 0.04380 
0.00208 0.00600 0.04714 
0.00633 0.00054 0.04898 
-0.00591 -0.00233 0.04821 
0.00627 0.00103 0.04478 
0.00349 -0.00530 0.03766 
-0.00270 -0.00575 0.04085 
-0.00620 -0.00137 0.04503 
0.00021 -0.00635 0.04870 
-0.00420 -0.00476 0.04689 
0.00251 0.00583 0.04812 
0.00586 0.00246 0.03994 
-0.00399 -0.00033 0.06350 
-0.00395 0.00497 0.03880 
0.00458 0.00061 0.06350 
-0.00093 0.00628 0.03941 
-0.00064 0.00632 0.04423 
0.00042 -0.00634 0.04627 
-0.00633 0.00051 0.03961 
-0.00326 -0.00545 0.04562 
-0.00051 -0.00633 0.04342 
0.00635 -0.00017 0.04143 
0.00548 -0.00321 0.04342 
-0.00587 -0.00243 0.04569 
-0.00235 -0.00590 0.04532 
-0.00634 0.00043 0.03837 
-0.00026 0.00635 0.03838 
-0.00635 -0.00010 0.05058 
-0.00342 -0.00535 0.02752 
-0.00613 -0.00165 0.03757 
-0.00331 -0.00542 0.04261 
0.00234 -0.00591 0.04780 
-0.00247 -0.00585 0.04418 
-0.00526 -0.00355 0.04427 
0.00579 0.00260 0.02805 
0.00624 0.00117 0.03597 
0.00151 -0.00617 0.04945 
-0.00060 -0.00632 0.03860 
-0.00294 -0.00563 0.05125 
0.00046 -0.00633 0.04485 
0.00601 -0.00205 0.04144 
-0.00397 0.00496 0.03848 
0.00550 0.00318 0.03328 
-0.00569 -0.00282 0.04775 
-0.00634 -0.00041 0.06074 
-0.00608 0.00184 0.05954 
-0.00089 0.00629 0.03337 
-0.00544 0.00328 0.03592 
-0.00585 0.00247 0.04249 
-0.00408 0.00137 0.06350 
-0.00421 -0.00475 0.03977 
-0.00529 -0.00352 0.05105 
-0.00514 -0.00373 0.03580 
-0.00556 -0.00307 0.03508 
0.00498 -0.00395 0.03749 
-0.00558 -0.00303 0.04201 
-0.00625 -0.00115 0.04305 
-0.00105 0.00626 0.05966 
-0.00441 0.00457 0.05355 
0.00538 -0.00338 0.03485 
0.00390 -0.00501 0.04731 
0.00179 0.00609 0.04555 
0.00404 0.00490 0.05190 
0.00203 -0.00602 0.04260 
0.00139 -0.00201 0.06400 
0.00635 -0.00004 0.06064 
-0.00299 0.00560 0.04485 
-0.00290 0.00565 0.04045 
0.00631 0.00072 0.06209 
-0.00559 0.00301 0.03919 
-0.00101 -0.00627 0.03703 
-0.00473 0.00424 0.04704 
-0.00624 0.00117 0.04124 
-0.00538 0.00338 0.04580 
-0.00625 0.00112 0.04550 
0.00270 0.00575 0.03951 
0.00203 0.00602 0.04372 
-0.00024 -0.00635 0.03404 
0.00505 0.00385 0.04587 
-0.00005 -0.00635 0.03870 
0.00024 -0.00635 0.03080 
-0.00242 0.00587 0.04617 
-0.00528 0.00353 0.03165 
-0.00370 -0.00516 0.04327 
0.00623 -0.00123 0.03570 
-0.00488 -0.00406 0.04623 
0.00608 -0.00185 0.03548 
0.00016 -0.00635 0.04314 
0.00384 -0.00506 0.04120 
-0.00210 0.00599 0.04595 
0.00079 0.00630 0.03697 
-0.00411 0.00484 0.04568 
-0.00563 -0.00294 0.03757 
-0.00159 0.00615 0.03413 
0.00096 -0.00628 0.03802 
0.00193 0.00605 0.03611 
-0.00612 0.00171 0.04174 
-0.00585 0.00248 0.04053 
-0.00558 0.00303 0.03657 
-0.00240 0.00588 0.03957 
0.00617 -0.00151 0.04070 
-0.00634 0.00039 0.04313 
-0.00323 -0.00547 0.03827 
0.00143 0.00619 0.04118 
-0.00503 -0.00388 0.04733 
0.00634 0.00037 0.04365 
0.00422 0.00475 0.04885 
0.00634 0.00043 0.03529 
-0.00026 -0.00634 0.04182 
-0.00602 -0.00203 0.04404 
-0.00239 0.00532 0.06350 
0.00352 -0.00529 0.04487 
-0.00221 -0.00595 0.04139 
-0.00232 -0.00092 0.06400 
-0.00614 -0.00162 0.04116 
0.00628 0.00095 0.04063 
0.00318 -0.00049 0.06350 
0.00563 -0.00294 0.04319 
-0.00255 -0.00058 0.06350 
0.00565 -0.00290 0.04461 
-0.00428 0.00469 0.05394 
-0.00103 -0.00627 0.05241 
0.00633 0.00045 0.04188 
-0.00097 -0.00628 0.03711 
-0.00421 0.00475 0.04148 
-0.00384 0.00506 0.04144 
-0.00536 -0.00341 0.03992 
0.00633 0.00052 0.04221 
0.00569 -0.00281 0.05709 
-0.00484 0.00411 0.04103 
0.00324 -0.00546 0.04306 
-0.00630 0.00078 0.04917 
-0.00033 0.00634 0.03966 
0.00328 0.00544 0.05115 
0.00632 -0.00062 0.03651 
0.00527 0.00354 0.03950 
-0.00531 0.00349 0.03785 
0.00193 0.00605 0.03471 
0.00521 0.00364 0.04449 
0.00523 -0.00361 0.04019 
0.00303 -0.00558 0.04343 
0.00070 0.00631 0.03524 
-0.00628 0.00098 0.04031 
0.00074 -0.00631 0.04336 
-0.00108 -0.00626 0.03635 
-0.00595 -0.00222 0.04183 
-0.00563 -0.00293 0.04637 
-0.00634 0.00028 0.03672 
-0.00634 0.00037 0.04231 
0.00635 0.00017 0.04595 
-0.00308 0.00555 0.03262 
0.00110 -0.00625 0.04750 
0.00485 0.00410 0.05064 
0.00418 0.00478 0.04562 
0.00088 0.00629 0.05432 
-0.00253 -0.00582 0.03871 
0.00530 0.00350 0.04591 
0.00458 -0.00440 0.04502 
0.00606 0.00189 0.04433 
-0.00145 -0.00618 0.03668 
0.00555 -0.00308 0.04656 
0.00262 0.00579 0.03976 
-0.00077 0.00106 0.06400 
0.00331 0.00542 0.04356 
-0.00345 -0.00533 0.06308 
-0.00635 0.00011 0.04294 
0.00213 -0.00598 0.03148 
-0.00092 -0.00628 0.04781 
-0.00365 -0.00520 0.04370 
0.00155 -0.00226 0.06350 
-0.00017 0.00635 0.05580 
-0.00542 0.00331 0.04079 
-0.00313 -0.00552 0.04188 
0.00397 0.00496 0.04033 
-0.00606 0.00189 0.03521 
0.00083 -0.00630 0.03886 
0.00518 -0.00368 0.04586 
0.00117 0.00001 0.06400 
-0.00624 0.00120 0.04373 
-0.00184 -0.00608 0.03530 
-0.00633 0.00055 0.03085 
0.00491 0.00403 0.04990 
0.00352 0.00529 0.04793 
-0.00554 0.00310 0.03505 
-0.00626 0.00109 0.04425 
-0.00635 0.00007 0.04408 
-0.00575 0.00269 0.03926 
0.00626 0.00108 0.04813 
-0.00635 0.00010 0.05924 
0.00625 -0.00111 0.04208 
-0.00287 -0.00566 0.04932 
-0.00624 -0.00118 0.04573 
-0.00507 -0.00382 0.03994 
-0.00602 -0.00201 0.04599 
0.00087 -0.00629 0.04272 
0.00574 0.00272 0.05649 
0.00630 -0.00077 0.04281 
0.00068 -0.00631 0.04593 
-0.00595 -0.00222 0.04504 
0.00182 -0.00608 0.04705 
-0.00207 -0.00600 0.03347 
-0.00188 -0.00607 0.03446 
-0.00554 0.00311 0.04654 
-0.00246 -0.00585 0.04322 
0.00338 0.00538 0.05975 
