0 0 0 0 0 0.004767285957538919 0.004194812058995008 0.04615982203284051 32.717260951113566 -16.969959478734292
0 0 0 0 0 -0.005486452504299072 -0.0031971712670910406 0.050232205797999134 30.385430606747885 19.611050752524335
0 0 0 0 0 -0.0063313602250645055 0.0004881244894144673 0.04666594123152031 27.943878142527225 -9.91737431970196
0.0011309980215237297 0.001233588915367759 0.064 16.220122621093065 46.11545405326903 0.0023132233028589247 0.0009565191540768312 0.08004788197210642 9.71951153070025 90.40225642716793
0 0 0 0 0 0.004703906231237834 0.004265736971954245 0.05682356923183426 24.78100253129769 -3.820508833531331
0.0002449863780124875 -0.00042358591293613395 0.064 16.844913195241812 55.18383040828142 0.0013898296709413398 0.0020872383576908743 0.0782546752528293 17.15439657928612 95.129769135109
-0.0010512915440946825 0.001407778652880993 0.064 10.092934630950284 58.006931774208596 -0.0010543604954727456 0.002268474789767839 0.06696119295928371 23.29547210909365 68.17585270533948
0 0 0 0 0 -0.001410114237402886 -0.006191487382815353 0.050737265551623556 19.316331462002335 -3.090988291639366
0 0 0 0 0 0.006030214028197642 0.0019897523464103574 0.047190092419312706 23.151245785423708 10.412835645060962
0 0 0 0 0 -0.0007071492324728986 -0.0049508687332359734 0.06350009517682124 6.373291093115603 20.41346328616
-1.4621127800079855e-05 0.00071120260652149 0.064 18.10923442194267 58.23840416057876 -0.0005313567821687588 0.0024487025112760697 0.07476104320528801 22.607075315022836 107.50245534834372
0 0 0 0 0 -0.00619313228203476 0.0014029969827656918 0.05349372129940611 31.361337497199955 5.738582722579694
0.0005356793864493089 0.001136087105723072 0.064 7.7196032833762 67.45823640998866 0.0018103196681292324 0.0017311619689156983 0.07000137952808608 23.97112437254909 85.56741104120377
0 0 0 0 0 -0.0036165462827641103 0.00521959186150579 0.059411928033492885 33.67177171315085 -7.6582978663589785
0.00032450759310763427 0.0016563309374001776 0.064 17.084240976872742 42.389102505766594 -0.00031718334816250036 0.0024806725254685976 0.06730796137170654 25.59103050279388 68.102833396664
0.0015130650056994375 8.278989070316655e-05 0.064 24.79432169034044 57.57870944389146 0.0009007456214999665 0.0023321092075465097 0.07368245810935517 22.645964804592086 94.43515299777499
0.001153842869983337 0.001537158699576459 0.064 15.011782222940454 56.55476312177051 0.0019068179152323353 0.0016181894562272495 0.0669924273573695 19.097089141261982 67.96597293997453
0 0 0 0 0 0.006321723931948006 0.0005988270270931327 0.045862921073341646 8.909410331309967 -1.959837423093027
-0.0008345144598437897 -0.0018578980641443484 0.064 13.66687085725064 60.13381594119402 -0.0020060495021659687 -0.00149907696855512 0.07656090964727194 9.717488415610628 81.29610982710493
0 0 0 0 0 0.00017908406511848987 0.006347516090619081 0.04933100057620685 14.660885651067705 10.729711636347584
-0.0009855315443222142 0.0005348051384625012 0.064 11.286081121719544 45.09216148745626 -0.0008599378873968476 0.0023490698922123783 0.06846558639937662 28.78020820808423 67.30450305359906
0 0 0 0 0 -0.005391690855934021 0.003354725164795623 0.052361682199975806 27.593534018714895 -3.1290117005954285
0.001160217518572543 0.0002526386279798234 0.064 11.638989186057415 63.71126786950276 0.0023211399233751336 -0.0009317135391013546 0.07906104479719203 11.64104849655095 81.8260266645516
-0.0021690618440300675 3.800141592326106e-05 0.064 16.15737923581981 33.47326742396634 -0.0020529558841829543 0.001432869629866732 0.07224936305455829 16.70492453040991 85.39353892807361
0.000787205851540229 -0.00027685654760185245 0.064 13.146336122299411 63.77664925650281 0.0022705690554913815 0.0010614369718874174 0.07754559214799282 16.715485178337193 115.94453655020432
0.000515730448844944 0.0003885218304025023 0.064 29.580974484697983 66.30376737296011 0.002236250606630343 0.0011180167058743218 0.07037475612671436 24.390694513932083 90.12900948667809
0 0 0 0 0 0.003303184898937542 -0.0054232817528769225 0.048507368533310675 21.740579657741264 5.025116095289155
0 0 0 0 0 0.0052516267649869615 0.00356975901602677 0.05075936046414059 7.1888985086829225 -1.2267659303612537
0 0 0 0 0 -0.00016233940530800125 0.002528512297848377 0.0635000791556071 10.02493989618132 24.922735344649862
0.0007951542090789299 3.108938038644759e-05 0.064 25.410718575732638 48.99167696811841 -0.0020350324560668718 -0.0012285767997588764 0.094 8.494054459792407 106.75339670173368
0 0 0 0 0 -0.003938475358626319 0.004981138527307176 0.04782000964346934 11.523608883783682 12.029114822632787
0 0 0 0 0 0.001040324625052037 0.006264282013130453 0.05671439674573527 33.92149915567273 2.669287761768991
0.0022176702309358105 -0.0008233138755360983 0.064 33.50963505393744 38.98462929680467 0.002390946862018385 -0.0007311356202046045 0.06425776740972959 31.796425055875474 44.093453990377206
0 0 0 0 0 -0.0036816248699921474 0.005173892762698192 0.05632816120692487 17.72497608920846 -4.441660538640714
0 0 0 0 0 0.00598922950782666 -0.002110194373315568 0.04433903478285505 20.9812903531866 -30.96960698906984
0.0010358095088074963 0.0004642749981139399 0.064 3.965638828462037 54.979759341541694 0.0022837146482421887 -0.0010238979670381151 0.07207233167876237 22.392127065179416 95.61754110656018
0 0 0 0 0 -0.006264904200156691 0.0010361331163480508 0.05998131159643762 9.074514426315336 3.9205044754667604
0.0006468505794027604 -0.0006343372700301416 0.064 11.190189674200377 51.79220573571678 0.0008541917650048483 -0.00184356128812499 0.094 4.094208344867392 96.38356710638749
0 0 0 0 0 0.002108918692514282 0.0013664752705951557 0.06350032910311369 13.977650360910738 35.96713974198463
0 0 0 0 0 -0.00526261304552448 -0.0035535942110764564 0.04532131982692285 16.267049664180433 4.9826880579950386
-0.0018865834021623389 -7.815923411556674e-05 0.064 6.527699951207024 59.500310586837216 -0.0025010364513740127 3.825656796662415e-05 0.06681139357787415 21.052881337742598 68.2380132813038
-0.0020959058896788145 0.00019457886424001911 0.064 21.483629139509517 45.34043174419878 -0.002494907874237506 -0.0001746568871524938 0.06615347049779965 20.80546987368908 68.48066530482399
0 0 0 0 0 -0.005901938863077909 0.0023431415240955343 0.05329513732122036 30.66009899506161 25.11450550613116
-0.0004360874620782102 0.0006937969456109351 0.064 6.732026646148278 57.701511780872565 0.0014785478252476612 0.0020160852659348214 0.07542189924847308 18.69283033903116 95.93610847146392
0 0 0 0 0 0.0059769638103858505 0.002144754795339412 0.052693607821384464 20.76172674908239 1.6736187738471129
0 0 0 0 0 0.0010821824997201109 0.0062571339733407975 0.05222365815488543 32.26909097000276 17.510914185480907
-0.0006105612792379433 -1.9705882507696005e-05 0.064 22.236021328969393 45.95639602252617 0.0004978702538424701 0.002455328484902994 0.07969210528150013 12.29069207128309 95.04097352862122
-4.582678967713054e-05 0.0007610946536387448 0.064 14.446235526273231 56.17949473490436 -0.002204579692971096 0.0011845704744028417 0.080751196743141 14.756403931413784 96.35669554893173
0.002030957953667394 -3.000402226607671e-05 0.064 25.47389910592754 43.796674198840876 0.002082390703675933 -0.001388014523402367 0.06768580687002865 31.32143693692698 76.74597693560918
8.517069980331722e-05 0.0006816732128110069 0.064 9.334549812271982 72.51608790461412 -0.002502042221611186 -3.61836664993281e-05 0.08194947377124989 15.958278360598511 110.28984069731369
0.0001302229806583906 -0.0006204372924914167 0.064 18.987693194223898 53.77881897491411 0.0014499165912714622 -0.0020369931031274397 0.07370581843698813 19.645717089124282 101.56583182783312
0 0 0 0 0 0.0051092992747378135 -0.0037707557610821654 0.052082392132540234 19.11073712405601 -6.942867210620788
-0.00044107701988218645 -0.0006892251971913098 0.064 7.598621571282243 63.36637732435878 0.001502186728263447 -0.00150720580535338 0.094 10.003472688471 126.83069758544816
0.0003364486582270581 0.00018381584956557722 0.064 24.72287242767941 62.39184749231295 0.0018825506579522142 0.0016508349928719092 0.07923719342995438 12.22625977240888 98.44073764478476
0 0 0 0 0 0.0031804187525573285 -0.005496166188667189 0.05382574215229325 34.22344701233641 9.427095578135997
0 0 0 0 0 -0.0008614794580763288 0.004174232626924274 0.06350044323231824 7.486772971113913 12.225730713232524
0 0 0 0 0 0.0026113646377804167 -0.005788316482018956 0.05047847236260037 36.74230781583178 8.085492544973397
0 0 0 0 0 -0.002860104125783532 0.005669431335361703 0.051287515551089215 14.847490799643326 22.240651855718102
0 0 0 0 0 -0.004638917859923905 0.0028901091641270003 0.06350033817637789 20.09031841562515 12.012723697353843
0 0 0 0 0 -0.0035728919881830414 0.005249490588775778 0.05462841471224233 6.737326659190318 7.311520307528092
