0.119  2.98  1.104  0.161  0.012  23.109  10.765  85.26  10.053  17.051  36.696  16.067  1.276  0.889  1.99  16.927  8.049  85.191
0.119  24.21  8.958  0.556  0.016  27.955  14.238  145.96  10.634  13.24  17.553  11.12  1.795  1.338  16.13  13.181  6.014  145.106
0.119  7.7  2.848  0.332  0.015  22.965  11.49  112.11  11.683  13.932  20.722  12.017  1.796  1.232  5.13  13.864  6.547  111.283
0.119  12.4  4.591  0.414  0.016  22.122  12.011  127.65  12.064  12.767  16.296  10.667  1.952  1.298  8.27  12.715  5.32  126.941
0.119  54.16  20.045  0.539  0.016  41.097  17.461  162.51  10.289  14.583  19.721  9.491  1.7  2.197  36.09  14.505  8.121  161.56
0.119  52.8  19.539  0.513  0.016  38.565  16.56  159.54  11.098  14.132  19.859  10.476  1.633  1.734  35.18  14.061  8.125  158.122
0.119  145.03  53.675  0.552  0.016  59.911  26.942  170.945  15.44  21.717  24.631  12.789  1.607  2.643  96.65  21.462  11.977  167.397
