0.119  2.98  1.104  0.267  0.014  22.019  11.32  99.44  10.04  15.204  27.767  14.923  1.581  1.062  1.99  15.116  6.539  100.455
0.119  24.21  8.958  0.618  0.015  32.25  15.309  155.61  8.808  13.38  16.837  8.854  1.981  1.764  16.13  13.32  6.58  154.384
0.119  7.7  2.848  0.449  0.016  22.22  11.635  126.64  9.406  12.458  15.797  8.904  2.079  1.457  5.13  12.409  5.521  126.011
0.119  12.4  4.591  0.545  0.016  24.366  12.083  141.76  8.589  11.556  14.073  7.397  2.211  1.427  8.27  11.517  5.613  141.08
0.119  54.16  20.045  0.568  0.016  49.479  20.312  166.43  10.543  16.546  21.923  10.018  2.047  3.031  36.09  16.433  9.892  165.639
0.119  52.8  19.539  0.571  0.016  45.767  19.692  164.75  9.854  16.231  20.468  9.716  1.949  2.492  35.18  16.124  9.266  163.699
0.119  145.03  53.675  0.586  0.016  66.392  29.68  171.175  15.184  23.657  26.341  13.417  1.992  3.592  96.65  23.329  13.4  169.284
