0.119  2.12  3.77  0.161  0.012  23.109  10.765  85.26  10.053  30.353  36.696  16.067  1.276  0.889  21.33  14.404  8.049
0.119  15.65  27.799  0.556  0.016  27.955  14.238  145.96  10.634  21.809  17.553  11.12  1.795  1.338  157.25  11.208  6.014
0.119  4.96  8.81  0.332  0.015  22.965  11.49  112.11  11.683  23.321  20.722  12.017  1.796  1.232  49.84  11.79  6.547
0.119  8.59  15.266  0.414  0.016  22.122  12.011  127.65  12.064  19.771  16.296  10.667  1.952  1.298  86.36  10.81  5.32
0.119  35.55  63.149  0.539  0.016  41.097  17.461  162.51  10.289  28.544  19.721  9.491  1.7  2.197  357.22  12.337  8.121
0.119  28.99  51.501  0.513  0.016  38.565  16.56  159.54  11.098  27.413  19.859  10.476  1.633  1.734  291.33  11.958  8.125
0.119  82.41  146.386  0.552  0.016  59.911  26.942  170.945  15.44  39.384  24.631  12.789  1.607  2.643  828.08  18.286  11.977
0.119  163.56  290.55  0.476  0.016  68.559  30.699  175.305  17.61  43.303  26.074  13.572  2.527  5.522  1643.6  20.159  13.563
