r (mm)   z (mm)   extraction (0=N/1=Y)   time (ms)
1.0 87.5 1 0.0465
2.5 78.5 1 0.4272
0.5 78.5 1 0.6293
5.0 52.5 0 0.1083
2.0 76.0 0 0.8539
4.0 84.0 0 0.5939
0.5 42.5 0 0.5927
3.5 79.0 0 1.0508
0.5 48.0 0 2.0783
1.0 66.5 0 1.2376
3.5 86.0 1 0.5547
4.5 65.5 0 2.2042
2.5 48.5 0 0.9041
4.0 42.0 0 0.1583
4.5 64.5 0 0.3246
2.0 44.5 0 0.682
4.5 50.0 0 0.0789
3.0 84.0 1 0.6513
3.0 84.5 1 0.1407
4.5 61.5 0 1.2753
2.0 78.0 1 0.9829
2.5 65.5 0 1.7565
3.0 56.5 0 0.3102
5.5 57.0 0 0.3771
1.5 61.5 0 0.4065
2.5 39.5 0 2.1443
1.5 75.5 0 1.6287
1.5 46.5 0 0.7355
1.5 53.5 0 2.0523
4.5 56.5 0 0.3324
4.5 83.0 1 1.1439
0.5 70.5 1 1.5224
1.0 62.5 0 1.5513
4.0 68.0 0 1.2897
5.0 66.5 0 0.1566
1.0 48.5 0 0.3664
4.5 84.5 0 1.0661
5.5 74.0 0 0.6364
4.0 56.0 0 0.2235
5.0 37.5 0 1.199
4.0 52.0 0 1.8524
1.0 60.0 0 0.6769
2.0 51.0 0 0.75
4.0 77.5 0 0.135
3.5 64.0 0 1.0307
4.0 44.5 0 0.21
1.0 51.0 0 1.3677
5.0 51.0 0 0.1709
1.5 65.5 0 0.7958
3.5 46.0 0 0.3288
4.0 49.5 0 0.1905
1.5 38.0 0 0.3695
3.5 85.5 0 1.7298
5.0 46.5 0 0.6795
3.0 82.0 0 0.479
5.0 54.0 0 2.5368
0.5 55.5 0 1.8817
5.5 66.0 0 0.2622
2.0 61.0 0 1.6265
0.5 58.5 0 2.5606
0.5 44.5 0 4.148
2.0 44.5 0 0.7686
0.5 84.0 1 0.2199
4.0 51.5 0 1.5854
1.0 46.5 0 0.6122
5.5 85.0 0 0.293
2.5 47.5 0 0.7999
2.5 40.0 0 1.1347
3.5 81.5 1 0.3357
0.5 66.0 0 1.0819
4.5 37.5 0 0.6584
5.0 36.5 0 0.3544
5.0 62.5 0 0.239
2.5 82.0 1 0.8886
0.5 63.0 0 2.1802
2.5 56.5 0 0.5879
3.5 37.5 0 2.7274
2.0 37.0 0 2.0599
4.0 41.5 0 0.4669
0.5 86.0 0 0.4511
4.0 51.0 0 0.3608
1.0 71.5 0 1.2356
0.5 58.5 0 2.1981
2.5 68.0 0 1.5817
3.5 71.0 0 0.3485
4.5 71.0 0 0.4747
1.5 66.5 0 1.7351
4.0 52.0 0 1.2896
1.5 80.0 0 0.7369
1.5 71.5 0 0.6168
3.0 44.0 0 0.3041
0.5 63.5 0 2.4872
5.5 65.0 0 0.2645
1.5 35.5 0 2.4122
1.0 46.0 0 1.3313
3.5 69.0 0 1.4019
3.0 53.0 0 1.0538
1.0 83.5 1 0.1697
3.5 37.5 0 1.1829
1.0 60.5 0 3.2161
1.0 42.0 0 1.1816
5.5 53.5 0 2.3396
2.0 50.0 0 0.6115
1.5 64.0 0 1.1988
2.5 76.5 0 0.9044
1.5 57.0 0 0.4747
2.5 87.0 0 0.1285
5.5 36.5 0 0.425
3.0 40.0 0 0.6163
2.5 48.5 0 1.0681
1.5 65.0 0 1.0602
2.0 37.5 0 1.3114
5.5 82.5 0 0.0629
2.0 36.5 0 1.4936
1.0 56.0 0 1.6582
3.5 66.5 0 1.0616
4.5 36.5 0 0.0732
5.0 39.0 0 0.7395
3.0 58.5 0 0.5633
1.0 81.0 1 0.7254
3.5 79.0 0 0.721
1.0 46.0 0 2.6433
2.5 55.5 0 1.1762
5.0 73.0 0 0.1011
5.0 83.0 0 0.2431
2.0 51.5 0 0.7113
3.0 46.0 0 3.5023
5.5 46.5 0 0.4939
1.0 53.5 0 2.0402
0.5 75.5 0 0.6432
3.5 72.0 0 0.3859
4.0 38.0 0 0.3286
0.5 68.0 0 1.0154
2.0 66.5 0 0.9137
3.5 45.0 0 0.5386
0.5 45.0 0 2.2706
1.0 68.0 0 0.5861
1.5 58.0 0 0.5496
1.0 55.0 0 0.9401
5.0 63.5 0 0.1032
3.0 80.0 0 0.391
1.5 52.5 0 1.5159
4.0 74.0 0 0.2346
3.5 64.0 1 1.6593
5.0 82.0 0 0.5297
2.0 39.5 0 1.1403
2.0 36.0 0 0.0673
0.5 87.5 1 0.0467
4.5 51.0 0 1.1912
4.5 39.5 0 0.5934
2.0 84.5 1 0.4103
3.0 56.0 0 3.7517
1.5 54.0 0 1.4148
3.0 51.5 0 1.106
4.5 86.0 0 0.3544
3.0 54.5 0 2.5143
5.0 36.5 0 0.2417
4.5 81.5 0 0.5773
