r (mm)   z (mm)   extraction (0=N/1=Y)   time (ms)
1.0 38.0 0 3.6939
5.5 56.5 0 0.3742
3.0 70.0 0 0.4378
2.5 37.5 0 0.1258
1.5 46.5 0 1.0036
2.5 71.0 0 1.5527
5.5 80.5 0 0.1672
0.5 52.0 0 0.7769
2.5 52.0 0 0.7191
3.5 68.0 0 0.2501
5.0 64.5 0 2.0445
3.0 36.0 0 0.8365
2.5 56.0 0 1.5195
0.5 52.5 0 1.5802
2.5 71.0 0 0.4556
3.5 40.5 0 0.2081
3.5 81.5 1 0.5091
2.5 83.0 0 0.6112
5.5 59.5 0 0.1205
0.5 62.5 0 0.6847
3.5 54.5 0 1.9681
0.5 78.0 0 1.2185
3.5 66.0 0 0.1607
1.5 54.0 0 0.6573
1.0 85.5 1 0.1127
4.5 72.5 0 0.7007
2.5 43.0 0 1.6036
0.5 69.0 0 0.8393
4.5 79.0 0 0.5318
1.0 54.0 0 1.57
2.5 75.5 1 0.9041
4.5 83.0 1 0.4813
1.0 72.0 0 1.6132
1.0 47.5 0 0.9592
4.0 68.5 0 1.5771
4.5 67.0 0 0.4913
4.0 53.0 0 0.756
5.5 78.0 0 0.0985
1.0 66.5 0 0.871
2.0 59.5 0 1.0312
1.5 54.5 0 1.5582
1.0 65.0 0 1.0441
2.0 43.5 0 0.2803
5.0 80.0 1 0.3747
0.5 62.0 0 0.5311
4.0 66.5 0 0.7651
1.0 73.0 0 0.8448
3.5 79.0 1 1.3213
4.5 59.0 0 0.2153
2.0 78.5 0 1.3866
0.5 71.5 0 1.4668
2.0 66.5 0 1.9561
2.5 83.5 0 0.4701
1.5 72.0 0 1.0887
4.5 54.5 0 0.7416
4.0 37.5 0 0.3132
4.5 67.0 0 0.1361
1.0 44.0 0 1.8976
2.5 78.0 0 0.3731
3.0 58.5 0 0.9463
3.0 62.5 0 0.5237
4.5 52.0 0 0.1909
5.0 46.5 0 0.2256
1.0 80.5 0 0.8341
3.5 78.0 1 0.4207
1.5 60.0 0 0.3049
4.0 66.0 0 0.4308
2.0 38.5 0 0.5842
5.5 49.5 0 0.1444
3.5 77.5 0 1.0023
0.5 36.5 0 0.679
1.5 39.5 0 0.4574
1.5 72.5 1 1.5406
3.5 41.5 0 0.7302
5.5 68.0 0 0.0981
3.0 39.5 0 2.1629
0.5 50.0 0 2.1016
4.0 48.5 0 0.0804
5.0 53.5 0 0.1324
5.5 41.0 0 0.2139
4.0 72.5 0 0.3246
4.5 41.0 0 0.1835
4.0 54.5 0 0.3347
0.5 69.0 0 0.3734
1.5 70.5 0 0.852
1.5 69.0 0 0.9715
5.5 48.0 0 1.7883
5.5 55.0 0 0.7186
2.5 82.0 1 0.7018
5.5 81.0 0 0.2669
5.5 87.0 0 0.0507
2.5 74.5 0 1.9049
4.5 37.0 0 0.3064
1.0 82.0 1 0.4002
1.5 57.0 0 0.8387
3.0 85.0 1 0.2823
3.0 62.5 0 0.7423
1.0 59.5 0 1.0593
4.0 82.0 1 0.7205
5.0 48.5 0 0.0944
2.0 58.0 1 3.2435
4.0 66.0 0 1.8646
0.5 59.5 0 1.3664
4.0 39.0 0 0.3977
5.5 59.0 0 0.1778
0.5 48.5 0 0.699
4.5 59.0 0 0.1851
3.5 47.5 0 1.8431
1.0 45.0 0 2.221
5.5 63.0 0 0.2536
4.0 40.0 0 1.114
3.0 43.0 0 0.8947
5.5 52.5 0 0.1305
2.5 80.5 1 1.1321
3.0 84.5 1 0.2328
1.5 85.5 1 0.1901
1.5 66.0 0 0.9664
1.5 73.5 0 0.7878
3.0 78.0 0 0.9615
3.0 68.0 0 1.8455
5.5 66.0 0 0.5111
1.5 42.0 0 0.8969
3.5 83.5 0 0.2616
3.0 47.5 0 1.7544
2.0 76.5 0 0.2188
4.0 83.0 0 0.4145
5.0 65.5 0 0.9909
3.0 79.5 0 0.7224
5.0 61.0 0 0.9237
3.5 60.5 0 1.0611
5.0 52.5 0 0.1745
5.0 49.5 0 0.1516
4.0 46.5 0 0.4666
5.5 43.0 0 0.8413
0.5 57.0 0 1.3528
5.0 48.5 0 0.8952
0.5 55.5 1 1.7265
2.0 68.0 0 0.477
0.5 83.0 1 0.4289
1.0 60.0 0 0.6443
3.5 73.0 0 0.3151
3.5 85.0 0 0.2989
1.5 70.5 0 1.599
1.5 51.0 0 2.07
4.0 70.5 1 1.3065
2.0 46.0 0 1.3269
0.5 37.0 0 0.9408
3.0 46.0 0 1.0198
2.0 68.5 0 0.4055
1.0 72.5 0 1.3692
4.0 43.5 0 0.27
1.0 61.5 0 1.5829
2.5 37.0 0 0.3852
5.5 50.0 0 0.1867
2.0 63.5 0 0.631
3.5 45.0 1 4.0017
2.5 50.5 0 0.6527
5.5 86.5 0 0.1618
1.5 78.5 0 0.6514
4.0 37.5 0 0.5265
1.0 51.0 0 1.9372
1.0 68.5 0 1.2048
2.0 61.0 0 2.0315
1.0 69.0 0 0.9629
2.0 59.5 0 1.3482
5.0 53.5 1 3.277
2.5 69.5 0 2.607
2.5 55.5 0 1.5034
2.5 48.5 0 1.1057
2.0 67.5 0 0.8614
4.5 46.0 0 0.0874
5.5 53.0 0 0.1803
3.0 58.0 0 1.2905
1.0 57.5 0 2.0624
3.0 42.0 0 1.3248
2.5 81.0 1 0.8205
3.5 78.5 0 0.4858
5.5 65.5 0 0.4324
5.5 82.0 0 0.4908
3.0 69.0 0 0.3663
4.0 35.5 0 0.039
2.0 55.0 0 3.9773
1.5 42.5 0 1.074
1.5 51.5 0 2.0738
3.0 46.5 0 1.3762
1.5 80.5 0 1.5816
2.0 75.5 0 0.8299
1.5 52.5 0 1.1588
5.5 59.0 0 0.231
1.0 68.0 0 1.239
2.5 48.5 0 0.7187
3.0 87.0 0 0.6088
2.0 66.0 0 0.8234
1.5 52.5 0 0.7128
5.0 59.0 0 0.1892
5.5 74.0 0 0.0736
5.0 52.5 0 1.8143
4.0 79.5 0 1.883
0.5 65.5 0 0.4622
3.5 43.5 0 0.5717
4.0 86.5 1 0.2309
4.5 73.5 0 0.166
3.5 60.0 0 0.4278
3.5 41.0 0 1.1022
5.5 59.5 0 0.116
0.5 41.0 0 2.457
5.5 56.5 0 0.1345
5.5 62.0 0 0.9461
5.5 51.5 0 2.3309
0.5 59.5 0 2.2124
2.5 76.5 0 0.7986
4.0 73.5 0 0.2121
2.0 74.0 0 0.5688
4.0 61.5 0 0.5488
4.5 60.5 0 2.0353
2.5 77.5 0 1.4013
4.5 50.5 0 2.4879
4.0 65.0 0 0.6992
5.5 77.5 0 0.0779
0.5 38.5 0 1.3104
3.0 40.0 0 1.6633
2.0 35.5 0 1.3601
1.5 44.5 0 0.6561
0.5 85.0 0 0.2522
2.0 76.5 1 1.1701
5.0 36.0 0 0.2126
1.0 55.0 0 2.456
5.0 51.0 0 0.3581
4.0 76.0 0 0.519
2.5 36.5 0 0.6953
3.0 40.5 0 0.1781
