ITEM: CELLS xc yc f_out[1] f_out[2] f_out[3] f_out[4] f_out[5] f_out[6] 
0.093 0.01425 0.277281 8.31453e+17 5.52916e-09 72.1003 78.3774 0.534413 
0.099 0.01425 0.410311 5.83258e+17 3.87866e-09 87.0757 65.2533 0.708998 
0.105 0.01425 0.29139 7.19765e+17 4.78644e-09 89.9767 50.0259 -0.170826 
0.111 0.01425 0.328224 4.7157e+17 3.13594e-09 98.5126 46.2723 0.310728 
0.117 0.01425 0.263355 4.34341e+17 2.88837e-09 93.3579 35.5145 -0.554602 
0.003 0.01575 0 0 0 0 0 0 
0.009 0.01575 0 0 0 0 0 0 
0.015 0.01575 0 0 0 0 0 0 
0.075 0.01575 0 0 0 0 0 0 
0.081 0.01575 0.305125 9.59646e+16 6.38165e-10 20.4789 131.338 -9.11009 
0.087 0.01575 0.271133 4.37887e+17 2.91195e-09 41.7926 97.2122 -0.0493328 
0.093 0.01575 0.317891 4.82798e+17 3.21061e-09 61.6081 80.8043 -0.960761 
0.099 0.01575 0.332702 5.50165e+17 3.6586e-09 85.3115 70.9762 1.62709 
0.105 0.01575 0.325738 5.16482e+17 3.4346e-09 82.8876 55.7657 -0.821172 
0.111 0.01575 0.345382 3.70519e+17 2.46395e-09 95.4896 49.0126 0.87832 
0.117 0.01575 0.380648 3.03152e+17 2.01596e-09 97.729 38.6144 1.25475 
0.003 0.01725 0 0 0 0 0 0 
0.009 0.01725 0 0 0 0 0 0 
0.015 0.01725 0 0 0 0 0 0 
0.075 0.01725 0 0 0 0 0 0 
0.081 0.01725 0.606431 8.76199e+16 5.82672e-10 18.1376 142.722 -4.66064 
0.087 0.01725 0.295024 1.64024e+17 1.09076e-09 39.2917 97.3559 3.0778 
0.093 0.01725 0.260631 5.02325e+17 3.34046e-09 56.527 77.2411 -1.82625 
0.099 0.01725 0.250291 5.12576e+17 3.40863e-09 65.0042 61.8193 -0.321925 
0.105 0.01725 0.318188 3.79306e+17 2.52239e-09 78.3292 54.4972 2.02991 
0.111 0.01725 0.326685 4.10061e+17 2.72691e-09 85.1562 48.2201 0.0962365 
0.117 0.01725 0.24884 2.97294e+17 1.97701e-09 91.2679 42.011 0.19439 
0.003 0.01875 0 0 0 0 0 0 
0.009 0.01875 0 0 0 0 0 0 
0.015 0.01875 0 0 0 0 0 0 
0.075 0.01875 0 0 0 0 0 0 
0.081 0.01875 0.228474 9.67323e+16 6.4327e-10 8.62651 88.7036 2.81058 
0.087 0.01875 0.291539 2.26354e+17 1.50525e-09 32.683 87.5778 -1.71555 
0.093 0.01875 0.213189 3.96119e+17 2.63419e-09 50.2113 74.037 -0.817942 
0.099 0.01875 0.204026 3.86688e+17 2.57147e-09 73.6776 70.522 0.729525 
0.105 0.01875 0.266171 3.30099e+17 2.19516e-09 88.6771 66.3274 1.09518 
0.111 0.01875 0.233716 3.39531e+17 2.25788e-09 83.7796 49.7571 -0.176366 
0.117 0.01875 0.22879 3.01805e+17 2.007e-09 86.0915 43.8843 0.216976 
0.003 0.02025 0 0 0 0 0 0 
0.009 0.02025 0 0 0 0 0 0 
0.015 0.02025 0 0 0 0 0 0 
0.075 0.02025 0 0 0 0 0 0 
0.081 0.02025 0.143097 5.97113e+16 3.9708e-10 13.5123 89.4529 1.37633 
0.087 0.02025 0.312289 1.83388e+17 1.21953e-09 35.3114 95.6656 -4.8285 
0.093 0.02025 0.31144 3.40578e+17 2.26485e-09 56.7679 91.609 -0.00412508 
0.099 0.02025 0.487791 3.05647e+17 2.03255e-09 73.6454 72.1565 -0.152606 
0.105 0.02025 0.562469 2.96915e+17 1.97448e-09 90.3443 63.4104 -0.236951 
0.111 0.02025 0.263378 2.70716e+17 1.80026e-09 92.2756 53.7366 -0.807033 
0.117 0.02025 0.322533 2.1832e+17 1.45182e-09 94.2895 48.1344 -0.968257 
0.003 0.02175 0 0 0 0 0 0 
0.009 0.02175 0 0 0 0 0 0 
0.015 0.02175 0 0 0 0 0 0 
0.075 0.02175 1.44239 6.58912e+17 4.38177e-09 69.6102 13.1561 23.2253 
0.081 0.02175 0.815129 1.35138e+17 8.98665e-10 88.5355 12.3738 3.24153 
0.087 0.02175 0.535092 1.30088e+17 8.65087e-10 43.2712 84.1564 1.69064 
0.093 0.02175 0.390971 4.06526e+17 2.7034e-09 55.3992 73.0631 0.499233 
0.099 0.02175 0.476745 3.1709e+17 2.10865e-09 71.1495 55.6576 -4.19667 
0.105 0.02175 0.405792 3.41482e+17 2.27085e-09 87.3171 59.5621 3.53722 
0.111 0.02175 0.292251 2.92699e+17 1.94645e-09 84.3461 51.0113 -0.792195 
0.117 0.02175 0.402368 2.35785e+17 1.56797e-09 89.8467 53.0019 -1.22043 
0.003 0.02325 0 0 0 0 0 0 
0.009 0.02325 0 0 0 0 0 0 
0.015 0.02325 0 0 0 0 0 0 
0.021 0.02325 0 0 0 0 0 0 
0.027 0.02325 0 0 0 0 0 0 
0.033 0.02325 0 0 0 0 0 0 
0.039 0.02325 0 0 0 0 0 0 
0.045 0.02325 0 0 0 0 0 0 
0.051 0.02325 0 0 0 0 0 0 
0.057 0.02325 0 0 0 0 0 0 
0.063 0.02325 1.4838 1.76024e+19 1.17056e-07 4.19726 50.8699 3.34846 
0.069 0.02325 1.2674 6.92143e+18 4.60275e-08 33.5963 57.8778 0.379335 
0.075 0.02325 0.862863 7.22567e+17 4.80507e-09 81.4073 11.93 14.3388 
0.081 0.02325 0.922603 3.42269e+17 2.27609e-09 83.1178 14.6272 8.0688 
0.087 0.02325 0.984929 3.34663e+17 2.22551e-09 69.4225 46.697 -3.39701 
0.093 0.02325 0.822236 2.58603e+17 1.71971e-09 69.0763 64.9836 4.45271 
0.099 0.02325 0.538838 3.19451e+17 2.12435e-09 78.7505 65.2278 3.56306 
0.105 0.02325 0.338593 2.43391e+17 1.61855e-09 74.509 60.5811 -0.324834 
0.111 0.02325 0.366828 1.74937e+17 1.16333e-09 75.8917 48.1854 -1.22913 
0.117 0.02325 0.382691 2.81421e+17 1.87145e-09 88.8688 45.4029 -1.72477 
0.003 0.02475 0 0 0 0 0 0 
0.009 0.02475 0 0 0 0 0 0 
0.015 0.02475 0 0 0 0 0 0 
0.021 0.02475 0 0 0 0 0 0 
0.027 0.02475 0 0 0 0 0 0 
0.033 0.02475 0 0 0 0 0 0 
0.039 0.02475 0 0 0 0 0 0 
0.045 0.02475 0 0 0 0 0 0 
0.051 0.02475 0 0 0 0 0 0 
0.057 0.02475 0 0 0 0 0 0 
0.063 0.02475 1.1046 7.52565e+18 5.00456e-08 -0.54725 69.5928 3.09291 
0.069 0.02475 1.03563 5.61597e+18 3.73462e-08 33.4529 70.3019 -1.89136 
0.075 0.02475 0.658452 9.4314e+17 6.27188e-09 79.5606 24.1281 5.79377 
0.081 0.02475 0.553006 3.35815e+17 2.23317e-09 86.6032 17.7117 -2.50767 
0.087 0.02475 1.1279 2.858e+17 1.90057e-09 70.2556 55.2371 3.61999 
0.093 0.02475 0.728153 3.2867e+17 2.18566e-09 63.7678 68.6503 0.256748 
0.099 0.02475 0.453884 4.07265e+17 2.70831e-09 72.5245 57.8406 -3.8245 
0.105 0.02475 0.572005 2.50075e+17 1.663e-09 80.7307 56.226 -1.76619 
0.111 0.02475 0.360321 3.07235e+17 2.04311e-09 85.3651 55.5649 0.35279 
0.117 0.02475 0.400392 2.4293e+17 1.61549e-09 96.4157 54.4107 -2.88194 
0.003 0.02625 0 0 0 0 0 0 
0.009 0.02625 0 0 0 0 0 0 
0.015 0.02625 0 0 0 0 0 0 
0.021 0.02625 0 0 0 0 0 0 
0.027 0.02625 0 0 0 0 0 0 
0.033 0.02625 0 0 0 0 0 0 
0.039 0.02625 0 0 0 0 0 0 
0.045 0.02625 0 0 0 0 0 0 
0.051 0.02625 0 0 0 0 0 0 
0.057 0.02625 0 0 0 0 0 0 
0.063 0.02625 0.6717 9.49877e+17 6.31668e-09 -16.1115 89.261 -2.59623 
0.069 0.02625 0.839446 4.10266e+18 2.72827e-08 31.7186 78.7863 0.395535 
0.075 0.02625 0.756761 9.0272e+17 6.00309e-09 76.6216 43.1254 -8.53972 
0.081 0.02625 0.640584 3.70519e+17 2.46395e-09 78.0437 31.8394 2.65622 
0.087 0.02625 0.712364 3.36836e+17 2.23996e-09 81.5561 31.4732 10.0008 
0.093 0.02625 0.734839 3.03152e+17 2.01596e-09 73.056 47.2691 -0.0275665 
0.099 0.02625 0.585055 2.82942e+17 1.88157e-09 67.471 65.7236 2.08196 
0.105 0.02625 0.547071 2.96416e+17 1.97116e-09 77.8683 62.885 -0.0160948 
0.111 0.02625 0.362458 2.49259e+17 1.65757e-09 93.7884 58.627 2.4286 
0.117 0.02625 0.277694 2.22312e+17 1.47837e-09 80.0751 53.8054 1.277 
0.003 0.02775 0 0 0 0 0 0 
0.009 0.02775 0 0 0 0 0 0 
0.015 0.02775 0 0 0 0 0 0 
0.021 0.02775 0 0 0 0 0 0 
0.027 0.02775 0 0 0 0 0 0 
0.033 0.02775 0 0 0 0 0 0 
0.039 0.02775 0 0 0 0 0 0 
0.045 0.02775 0 0 0 0 0 0 
0.051 0.02775 0 0 0 0 0 0 
0.057 0.02775 0 0 0 0 0 0 
0.063 0.02775 0.697147 1.0451e+18 6.94993e-09 -18.34 95.4225 3.39107 
0.069 0.02775 0.726971 3.33285e+18 2.21635e-08 27.2591 87.0317 0.270627 
0.075 0.02775 0.731132 1.00049e+18 6.65328e-09 73.4361 54.5989 -2.37448 
0.081 0.02775 0.542454 4.26962e+17 2.8393e-09 81.3768 36.0669 9.61327 
0.087 0.02775 0.868723 3.05883e+17 2.03412e-09 84.0873 47.9305 5.54096 
0.093 0.02775 0.713544 3.12256e+17 2.0765e-09 71.6624 50.5284 8.17623 
0.099 0.02775 0.586201 3.25001e+17 2.16126e-09 70.3623 57.6321 1.90587 
0.105 0.02775 0.481163 2.86766e+17 1.90699e-09 75.6835 54.8488 -0.235118 
0.111 0.02775 0.445896 2.35785e+17 1.56797e-09 79.9446 59.2957 -0.575346 
0.117 0.02775 0.230354 1.78432e+17 1.18657e-09 76.6994 47.2181 1.89222 
0.003 0.02925 0 0 0 0 0 0 
0.009 0.02925 0 0 0 0 0 0 
0.015 0.02925 0 0 0 0 0 0 
0.021 0.02925 0 0 0 0 0 0 
0.027 0.02925 0 0 0 0 0 0 
0.033 0.02925 0 0 0 0 0 0 
0.039 0.02925 0 0 0 0 0 0 
0.045 0.02925 0 0 0 0 0 0 
0.051 0.02925 0 0 0 0 0 0 
0.057 0.02925 0 0 0 0 0 0 
0.063 0.02925 0.538819 1.0701e+18 7.11618e-09 -18.5001 93.1431 -6.41708 
0.069 0.02925 0.63023 2.52713e+18 1.68054e-08 22.9253 88.0583 2.98302 
0.075 0.02925 0.558673 9.0082e+17 5.99045e-09 64.1887 59.6478 -4.38067 
0.081 0.02925 0.478451 3.08334e+17 2.05042e-09 79.489 41.5088 2.18525 
0.087 0.02925 0.54101 3.20426e+17 2.13083e-09 80.8461 41.6089 0.273572 
0.093 0.02925 0.622948 2.96243e+17 1.97001e-09 72.5165 51.3129 1.9437 
0.099 0.02925 0.563011 2.78106e+17 1.8494e-09 69.1644 66.1699 4.15798 
0.105 0.02925 0.426453 3.62746e+17 2.41226e-09 70.2505 52.5338 2.81236 
0.111 0.02925 0.437153 2.59968e+17 1.72879e-09 76.3673 59.2685 -1.4484 
0.117 0.02925 0.423113 1.69282e+17 1.12572e-09 85.0279 55.5644 -3.9882 
0.081 0.01275 0.283067 1.42253e+17 9.45985e-10 16.9617 110.445 -0.721612 
0.081 0.01275 2.07703 1.98829e+20 1.32221e-06 -0.21154 -0.63593 -1.41469 
0.07275 0.0001875 2.03828 2.41444e+20 1.6056e-06 22.8766 -17.0385 -7.54008 
0.07425 0.0001875 1.42994 2.86715e+20 1.90665e-06 28.7299 -3.48075 2.25115 
0.07275 0.0005625 2.17543 1.86113e+20 1.23765e-06 9.39104 -6.71112 -25.8194 
0.07425 0.0005625 2.23243 2.16294e+20 1.43835e-06 8.49049 9.7469 -1.4025 
0.07575 0.0001875 2.87958 1.65993e+20 1.10385e-06 18.3569 27.7433 -27.4114 
0.07725 0.0001875 1.84057 2.26354e+20 1.50525e-06 -4.30116 8.16457 5.74367 
0.07575 0.0005625 1.91696 1.71023e+20 1.1373e-06 14.235 -1.5862 4.77448 
0.07725 0.0005625 1.86095 1.71023e+20 1.1373e-06 14.6848 8.26605 -5.82513 
0.07275 0.0009375 1.81936 2.35408e+20 1.56546e-06 7.64289 12.6302 -12.2321 
0.07425 0.0009375 1.77673 1.93155e+20 1.28448e-06 4.87902 6.63541 4.88684 
0.07275 0.0013125 2.21148 1.98329e+20 1.31889e-06 25.2389 -5.81555 3.57085 
0.07425 0.0013125 1.84504 2.11263e+20 1.4049e-06 -2.41822 7.17971 4.26125 
0.07575 0.0009375 1.69969 1.81083e+20 1.2042e-06 8.11359 3.80493 -9.06459 
0.07725 0.0009375 2.05403 1.81083e+20 1.2042e-06 10.4624 -1.52756 3.11744 
0.07575 0.0013125 1.83688 1.8755e+20 1.24721e-06 2.6004 -7.25584 -1.56599 
0.07725 0.0013125 1.92546 1.81083e+20 1.2042e-06 15.8138 5.52562 -2.34113 
0.07875 0.0001875 2.3337 1.81083e+20 1.2042e-06 12.5727 29.5738 -9.40145 
0.08025 0.0001875 1.12927 1.23762e+20 8.23019e-07 -1.32977 -7.26312 40.0735 
0.07875 0.0005625 1.79213 1.96173e+20 1.30455e-06 16.3195 -9.8657 -5.71441 
0.08025 0.0005625 0 0 0 0 0 0 
0.08025 0.0005625 1.43326 1.28267e+20 8.52976e-07 -4.08573 -0.031135 -6.29624 
0.08175 0.0001875 0.898926 3.01805e+19 2.007e-07 98.2463 0.971226 38.7416 
0.08325 0.0001875 0.973876 3.01805e+19 2.007e-07 106.998 18.1446 39.0587 
0.08175 0.0005625 0.262886 2.51504e+19 1.6725e-07 27.1898 -4.4217 12.3565 
0.08325 0.0005625 0.47277 1.00602e+19 6.69001e-08 63.6795 -24.907 26.7438 
0.07875 0.0009375 1.99829 2.08245e+20 1.38483e-06 11.717 -3.26104 -9.29835 
0.08025 0.0009375 2.2614 1.3974e+20 9.29269e-07 20.4352 0.634267 -5.55607 
0.07875 0.0013125 1.82085 1.63837e+20 1.08952e-06 20.5135 2.05689 0.895806 
0.08025 0.0013125 2.13939 1.50902e+20 1.0035e-06 23.7936 5.98955 -3.13863 
0.08175 0.0009375 1.18689 3.62166e+19 2.4084e-07 80.1899 12.1292 -8.81521 
0.08325 0.0009375 1.27221 3.62166e+19 2.4084e-07 80.4978 -11.95 21.4876 
0.08175 0.0013125 0.893666 3.66477e+19 2.43707e-07 73.9667 13.6352 -10.1583 
0.08325 0.0013125 0.617908 2.15575e+19 1.43357e-07 58.0079 5.18619 13.0107 
0.07275 0.0016875 1.89888 2.3306e+20 1.54985e-06 11.5709 -1.78051 2.66238 
0.07425 0.0016875 2.02286 1.99527e+20 1.32685e-06 9.73135 -0.66729 -12.4697 
0.07275 0.0020625 1.9351 1.8657e+20 1.24069e-06 9.64333 10.687 3.07585 
0.07425 0.0020625 2.01368 2.12635e+20 1.41402e-06 12.0258 1.23495 -8.09321 
0.07575 0.0016875 1.88122 2.01203e+20 1.338e-06 6.2803 3.41081 -5.39079 
0.07725 0.0016875 2.10492 1.86113e+20 1.23765e-06 12.2226 2.29518 1.57807 
0.07575 0.0020625 2.27416 2.09892e+20 1.39578e-06 3.74778 2.17177 -7.63599 
0.07725 0.0020625 1.93186 1.96173e+20 1.30455e-06 13.1288 3.07897 4.11426 
0.07275 0.0024375 2.05164 2.08942e+20 1.38946e-06 11.9139 -3.16397 5.50345 
0.07425 0.0024375 1.91342 2.25193e+20 1.49753e-06 8.80509 1.45137 -4.85792 
0.07275 0.0028125 2.07029 2.16294e+20 1.43835e-06 14.0404 4.65126 -5.4358 
0.07425 0.0028125 2.15335 1.77059e+20 1.17744e-06 12.3338 5.14777 1.67888 
0.07575 0.0024375 2.04817 2.10103e+20 1.39718e-06 12.8205 -4.39187 3.75998 
0.07725 0.0024375 1.58663 1.79922e+20 1.19648e-06 20.5303 -9.72444 -1.77009 
0.07575 0.0028125 2.00422 2.00197e+20 1.33131e-06 7.40349 0.174741 -4.24546 
0.07725 0.0028125 2.0269 1.82089e+20 1.21089e-06 10.4874 0.211924 -0.781916 
0.07875 0.0016875 2.11762 1.8779e+20 1.2488e-06 12.3713 -2.64496 12.7037 
0.08025 0.0016875 1.88369 1.94893e+20 1.29604e-06 27.9673 -7.55488 -4.94961 
0.07875 0.0020625 1.97072 1.59134e+20 1.05824e-06 10.1275 8.48882 -7.56537 
0.08025 0.0020625 1.70055 1.20684e+20 8.02547e-07 16.7436 -12.225 -4.74134 
0.08175 0.0016875 1.2243 3.18572e+19 2.1185e-07 60.4056 16.4551 -9.10785 
0.08325 0.0016875 0.834142 3.68873e+19 2.453e-07 83.1514 1.04638 4.23038 
0.08175 0.0020625 0.729507 2.74368e+19 1.82455e-07 65.2218 -17.6903 9.69369 
0.08325 0.0020625 1.10681 1.92058e+19 1.27718e-07 97.6571 12.1031 -19.963 
0.07875 0.0024375 2.01535 1.9153e+20 1.27367e-06 12.6158 -2.63946 -1.45486 
0.08025 0.0024375 1.89347 1.53224e+20 1.01894e-06 25.6332 -10.2621 1.06422 
0.07875 0.0028125 2.02302 1.91143e+20 1.2711e-06 15.1344 -3.96281 0.352053 
0.08025 0.0028125 1.91655 1.87284e+20 1.24544e-06 14.9257 -2.83577 1.07598 
0.08175 0.0024375 1.10845 3.25021e+19 2.16139e-07 63.9663 6.19935 11.278 
0.08325 0.0024375 0.907166 2.43766e+19 1.62104e-07 79.1901 18.9539 -4.92234 
0.08175 0.0028125 1.13453 2.11263e+19 1.4049e-07 71.7187 33.0794 20.9693 
0.08325 0.0028125 0.625272 2.41444e+19 1.6056e-07 77.9094 19.7325 4.28155 
0.07275 0.0031875 1.99213 2.03274e+20 1.35178e-06 12.9712 -0.614968 -5.98956 
0.07425 0.0031875 2.00435 1.95286e+20 1.29865e-06 8.19419 0.0131256 -0.671403 
0.07275 0.0035625 2.03675 1.92996e+20 1.28343e-06 17.5057 6.65374 2.12244 
0.07425 0.0035625 2.10103 2.00144e+20 1.33096e-06 3.42863 -1.47849 2.6062 
0.07575 0.0031875 2.14914 1.85521e+20 1.23372e-06 4.29079 2.8999 0.926065 
0.07725 0.0031875 1.93798 1.83746e+20 1.22191e-06 11.7887 4.01139 6.02654 
0.07575 0.0035625 1.94477 2.20794e+20 1.46828e-06 8.55907 -1.15631 1.58378 
0.07725 0.0035625 1.87432 1.74729e+20 1.16195e-06 2.88729 -1.40731 -1.81978 
0.07275 0.0039375 2.049 2.08389e+20 1.38579e-06 10.984 1.76375 3.69346 
0.07425 0.0039375 2.08336 1.96892e+20 1.30933e-06 6.53013 5.11995 5.70913 
0.07275 0.0043125 1.91385 1.87644e+20 1.24783e-06 14.0552 -0.784751 -6.10726 
0.07425 0.0043125 2.2221 1.94861e+20 1.29583e-06 5.68695 10.81 0.320935 
0.07575 0.0039375 2.11772 1.96892e+20 1.30933e-06 -0.557917 9.1005 1.80802 
0.07725 0.0039375 1.96631 2.09108e+20 1.39057e-06 2.05618 9.58441 0.833831 
0.07575 0.0043125 1.9736 2.02078e+20 1.34382e-06 8.22316 -0.346648 5.60308 
0.07725 0.0043125 1.97815 1.95517e+20 1.30019e-06 4.11621 1.96333 1.0497 
0.07875 0.0031875 1.9308 1.77532e+20 1.18059e-06 8.83033 -0.15023 -0.507749 
0.08025 0.0031875 1.85251 1.52865e+20 1.01655e-06 9.12199 1.35535 -0.996006 
0.07875 0.0035625 2.08779 1.96967e+20 1.30983e-06 19.1179 -3.75489 5.16068 
0.08025 0.0035625 1.79004 1.43754e+20 9.55967e-07 34.4454 2.2826 -3.47858 
0.08175 0.0031875 1.5965 2.75175e+19 1.82991e-07 63.9372 12.2285 -9.13366 
0.08325 0.0031875 0.556246 1.33149e+19 8.85442e-08 77.4845 26.0703 -5.414 
0.08175 0.0035625 1.41979 2.93863e+19 1.95419e-07 67.7326 27.5294 5.95076 
0.08325 0.0035625 0.781266 2.22383e+19 1.47884e-07 74.9072 29.242 5.16374 
0.07875 0.0039375 1.97449 1.88269e+20 1.25199e-06 9.56946 0.390417 -1.14433 
0.08025 0.0039375 1.94471 1.38226e+20 9.19204e-07 18.8156 0.79418 5.2547 
0.07875 0.0043125 1.81905 1.86332e+20 1.23911e-06 11.9158 2.01398 5.31088 
0.08025 0.0043125 1.97877 1.87306e+20 1.24558e-06 9.60439 7.30284 -1.66887 
0.08175 0.0039375 0.835276 2.5869e+19 1.72029e-07 73.4727 34.443 2.76381 
0.08325 0.0039375 0.76517 1.79646e+19 1.19464e-07 75.9725 40.6086 2.73998 
0.08175 0.0043125 0.614962 8.52927e+18 5.67196e-08 53.8307 43.8523 4.76328 
0.08325 0.0043125 0.881862 1.44341e+19 9.59871e-08 79.6692 48.7019 -4.89176 
0.07275 0.0046875 2.02464 1.91344e+20 1.27244e-06 5.19174 1.63699 -0.899934 
0.07425 0.0046875 2.10123 1.93155e+20 1.28448e-06 7.52465 1.85038 8.99514 
0.07275 0.0050625 2.0402 2.0791e+20 1.3826e-06 6.07969 3.01847 1.01531 
0.07425 0.0050625 2.09411 1.83877e+20 1.22279e-06 7.18011 -4.22788 -1.40095 
0.07575 0.0046875 2.03324 2.01002e+20 1.33666e-06 -0.402825 -6.7359 1.83953 
0.07725 0.0046875 1.97407 1.86515e+20 1.24033e-06 -1.1438 -3.41065 8.25606 
0.07575 0.0050625 2.26333 1.86672e+20 1.24137e-06 6.67461 6.13727 1.91246 
0.07725 0.0050625 2.0152 1.88908e+20 1.25624e-06 8.67777 -0.490338 4.13935 
0.07275 0.0054375 1.88086 1.89929e+20 1.26303e-06 8.19855 2.41933 -2.05824 
0.07425 0.0054375 1.97669 1.9097e+20 1.26995e-06 7.04557 0.982137 -3.06442 
